JSESSIONID,"_cd","_indextime","_kv","_raw","_serial","_si","_sourcetype","_time",action,bytes,"category_id",clientip,cookie,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,file,host,ident,index,itemId,"itemQuantity_EST_18","itemQuantity_EST_19","item_id",linecount,method,other,"product_id",punct,referer,"referer_domain","req_time",root,source,sourcetype,"splunk_server",status,timeendpos,timestartpos,uri,"uri_domain","uri_path","uri_query",user,useragent,version,"itemQuantity_EST_26","itemQuantity_EST_27","itemQuantity_EST_6","itemQuantity_EST_7","_subsecond"
SD6SL1FF5ADFF4,"13:405043",1347372404,1,"10.32.1.40 - - [09/Sep/2012:21:15:00] ""GET /flower_store/images/cat3.gif HTTP/1.1"" 200 5024 ""http://mystore.com/flower_store/item.screen?item_id=EST-1&JSESSIONID=SD6SL1FF5ADFF4"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 1115 1167",10499,"ahost
main","access_combined",1347221760,purchase,10567,BALLOONS,"10.2.91.40",,21,9,16,september,0,sunday,2012,local,,"category.screen","ahost","-",main,"EST-1",,,,1,GET,"127 67",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-1&JSESSIONID=SD6SL1FF5ADFF4","http://mystore.com","09/Sep/2012:21:16:00","flower_store","log/apache2/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/category.screen?category_id=BALLOONS",,"/flower_store/category.screen","category_id=BALLOONS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD6SL1FF5ADFF4,"13:405093",1347372404,1,"10.2.91.40 - - [09/Sep/2012:21:16:00] ""GET /flower_store/category.screen?category_id=BALLOONS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-1&JSESSIONID=SD6SL1FF5ADFF4"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 127 67",10490,"ahost
main","access_combined",1347221844,,10405,,"233.77.49.35",,21,9,17,september,24,sunday,2012,local,,"signon_welcome.screen","ahost","-",main,,,,,1,GET,"1476 1813",,"..._-_-_[//:::]_""_//._/.""___""://..//.&=""_""/._(;_;_","http://mystore.com/flower_store/signon_welcome.screen&JSESSIONID=SD6SL1FF5ADFF4","http://mystore.com","09/Sep/2012:21:17:24","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,38,18,"/flower_store/signon_welcome.screen",,"/flower_store/signon_welcome.screen",,"-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD6SL1FF5ADFF4,"13:754413",1347372455,1,"233.77.49.35 - - [09/Sep/2012:21:17:24] ""GET /flower_store/signon_welcome.screen HTTP/1.1"" 200 10405 ""http://mystore.com/flower_store/signon_welcome.screen&JSESSIONID=SD6SL1FF5ADFF4"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 1476 1813",10479,"ahost
main","access_combined",1347221880,,10577,GIFTS,"10.192.1.39",,21,9,18,september,0,sunday,2012,local,,"category.screen","ahost","-",main,,,,,1,GET,"4337 4499",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.&=""_""/._(;_","http://mystore.com/flower_store/main.screen&JSESSIONID=SD6SL1FF5ADFF4","http://mystore.com","09/Sep/2012:21:18:00","flower_store","log/apache2/access_combined.log","access_combined","ahost",200,37,17,"/flower_store/category.screen?category_id=GIFTS",,"/flower_store/category.screen","category_id=GIFTS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD6SL1FF5ADFF4,"13:405193",1347372404,1,"10.192.1.39 - - [09/Sep/2012:21:18:00] ""GET /flower_store/category.screen?category_id=GIFTS HTTP/1.1"" 200 10577 ""http://mystore.com/flower_store/main.screen&JSESSIONID=SD6SL1FF5ADFF4"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 4337 4499",10475,"ahost
main","access_combined",1347221907,purchase,10567,GIFTS,"189.222.1.39",,21,9,18,september,27,sunday,2012,local,,"category.screen","ahost","-",main,"EST-11",,,,1,GET,"3579 1785",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD6SL1FF5ADFF4","http://mystore.com","09/Sep/2012:21:18:27","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,38,18,"/flower_store/category.screen?category_id=GIFTS",,"/flower_store/category.screen","category_id=GIFTS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD6SL1FF5ADFF4,"13:754463",1347372455,1,"189.222.1.39 - - [09/Sep/2012:21:18:27] ""GET /flower_store/category.screen?category_id=GIFTS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD6SL1FF5ADFF4"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 3579 1785",10472,"ahost
main","access_combined",1347221940,purchase,10567,FLOWERS,"192.1.2.33",,21,9,19,september,0,sunday,2012,local,,"category.screen","ahost","-",main,"EST-18",,,,1,GET,"1670 2714",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-18&JSESSIONID=SD6SL1FF5ADFF4","http://mystore.com","09/Sep/2012:21:19:00","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/category.screen?category_id=FLOWERS",,"/flower_store/category.screen","category_id=FLOWERS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD6SL1FF5ADFF4,"13:754513",1347372455,1,"192.1.2.33 - - [09/Sep/2012:21:19:00] ""GET /flower_store/category.screen?category_id=FLOWERS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-18&JSESSIONID=SD6SL1FF5ADFF4"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 1670 2714",10466,"ahost
main","access_combined",1347222029,,309,,"10.2.91.29",,21,9,20,september,29,sunday,2012,local,,"j_signon_check","ahost","-",main,,,,,1,POST,"2233 4047",,"..._-_-_[//:::]_""_//_/.""___""://..//.&=""_""/._(;_;__","http://mystore.com/flower_store/enter_order_information.screen&JSESSIONID=SD6SL1FF5ADFF4","http://mystore.com","09/Sep/2012:21:20:29","flower_store","log/apache2/access_combined.log","access_combined","ahost",302,36,16,"/flower_store/j_signon_check",,"/flower_store/j_signon_check",,"-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD6SL1FF5ADFF4,"13:405303",1347372404,1,"10.2.91.29 - - [09/Sep/2012:21:20:29] ""POST /flower_store/j_signon_check HTTP/1.1"" 302 309 ""http://mystore.com/flower_store/enter_order_information.screen&JSESSIONID=SD6SL1FF5ADFF4"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 2233 4047",10454,"ahost
main","access_combined",1347222029,purchase,10567,BALLOONS,"10.2.91.29",,21,9,20,september,29,sunday,2012,local,,"category.screen","ahost","-",main,"EST-16",,,,1,GET,"2716 3772",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-16&JSESSIONID=SD6SL1FF5ADFF4","http://mystore.com","09/Sep/2012:21:20:29","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/category.screen?category_id=BALLOONS",,"/flower_store/category.screen","category_id=BALLOONS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD6SL1FF5ADFF4,"13:754563",1347372455,1,"10.2.91.29 - - [09/Sep/2012:21:20:29] ""GET /flower_store/category.screen?category_id=BALLOONS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-16&JSESSIONID=SD6SL1FF5ADFF4"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 2716 3772",10453,"ahost
main","access_combined",1347222060,,10686,,"10.32.1.45",,21,9,21,september,0,sunday,2012,local,,"main.screen","ahost","-",main,,,,,1,GET,"2596 4282",,"..._-_-_[//:::]_""_//._/.""___""-&=""_""/._(;_;__;_-;_:","-&JSESSIONID=SD6SL1FF5ADFF4",,"09/Sep/2012:21:21:00","flower_store","log/apache1/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/main.screen",,"/flower_store/main.screen",,"-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD6SL1FF5ADFF4,"13:94763",1347372345,1,"10.32.1.45 - - [09/Sep/2012:21:21:00] ""GET /flower_store/main.screen HTTP/1.1"" 200 10686 ""-&JSESSIONID=SD6SL1FF5ADFF4"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 2596 4282",10447,"ahost
main","access_combined",1347222076,,10684,,"192.0.1.54",,21,9,21,september,16,sunday,2012,local,,"signon_error","ahost","-",main,,,,,1,GET,"3951 4619",,"..._-_-_[//:::]_""_//""___""://..//.&=""_""/._(;_;__;_-","http://mystore.com/flower_store/login.screen&JSESSIONID=SD6SL1FF5ADFF4","http://mystore.com","09/Sep/2012:21:21:16","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/signon_error",,"/flower_store/signon_error",,"-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10",,,,,,
SD6SL1FF5ADFF4,"13:754623",1347372455,1,"192.0.1.54 - - [09/Sep/2012:21:21:16] ""GET /flower_store/signon_error"" 200 10684 ""http://mystore.com/flower_store/login.screen&JSESSIONID=SD6SL1FF5ADFF4"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 3951 4619",10445,"ahost
main","access_combined",1347222137,purchase,10567,PLANTS,"192.0.1.54",,21,9,22,september,17,sunday,2012,local,,"category.screen","ahost","-",main,"EST-18",,,,1,GET,"4064 652",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-18&JSESSIONID=SD6SL1FF5ADFF4","http://mystore.com","09/Sep/2012:21:22:17","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/category.screen?category_id=PLANTS",,"/flower_store/category.screen","category_id=PLANTS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD6SL1FF5ADFF4,"13:754673",1347372455,1,"192.0.1.54 - - [09/Sep/2012:21:22:17] ""GET /flower_store/category.screen?category_id=PLANTS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-18&JSESSIONID=SD6SL1FF5ADFF4"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 4064 652",10436,"ahost
main","access_combined",1347222522,,10901,FLOWERS,"177.23.21.49",,21,9,28,september,42,sunday,2012,local,,"product.screen","ahost","-",main,,,,,1,GET,"2832 1471","FL-DSH-01","..._-_-_[//:::]_""_//.?=--_/.""___""://..//.?=&=""_""/.","http://mystore.com/flower_store/category.screen?category_id=FLOWERS&JSESSIONID=SD3SL7FF8ADFF10","http://mystore.com","09/Sep/2012:21:28:42","flower_store","log/apache2/access_combined.log","access_combined","ahost",200,38,18,"/flower_store/product.screen?product_id=FL-DSH-01",,"/flower_store/product.screen","product_id=FL-DSH-01","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD3SL7FF8ADFF10,"13:405443",1347372404,1,"177.23.21.49 - - [09/Sep/2012:21:28:42] ""GET /flower_store/product.screen?product_id=FL-DSH-01 HTTP/1.1"" 200 10901 ""http://mystore.com/flower_store/category.screen?category_id=FLOWERS&JSESSIONID=SD3SL7FF8ADFF10"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 2832 1471",10425,"ahost
main","access_combined",1347222625,,309,,"187.231.45.45",,21,9,30,september,25,sunday,2012,local,,"j_signon_check","ahost","-",main,,,,,1,POST,"4055 653",,"..._-_-_[//:::]_""_//_/.""___""://..//.&=""_""/._(;_;__","http://mystore.com/flower_store/enter_order_information.screen&JSESSIONID=SD3SL7FF8ADFF10","http://mystore.com","09/Sep/2012:21:30:25","flower_store","log/apache1/access_combined.log","access_combined","ahost",302,39,19,"/flower_store/j_signon_check",,"/flower_store/j_signon_check",,"-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD3SL7FF8ADFF10,"13:94833",1347372345,1,"187.231.45.45 - - [09/Sep/2012:21:30:25] ""POST /flower_store/j_signon_check HTTP/1.1"" 302 309 ""http://mystore.com/flower_store/enter_order_information.screen&JSESSIONID=SD3SL7FF8ADFF10"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 4055 653",10410,"ahost
main","access_combined",1347222660,purchase,10567,BALLOONS,"10.2.91.44",,21,9,31,september,0,sunday,2012,local,,"category.screen","ahost","-",main,"EST-1",,,,1,GET,"2657 3709",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-1&JSESSIONID=SD3SL7FF8ADFF10","http://mystore.com","09/Sep/2012:21:31:00","flower_store","log/apache2/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/category.screen?category_id=BALLOONS",,"/flower_store/category.screen","category_id=BALLOONS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD3SL7FF8ADFF10,"13:405533",1347372404,1,"10.2.91.44 - - [09/Sep/2012:21:31:00] ""GET /flower_store/category.screen?category_id=BALLOONS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-1&JSESSIONID=SD3SL7FF8ADFF10"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 2657 3709",10405,"ahost
main","access_combined",1347222726,purchase,14910,,"10.2.91.29",,21,9,32,september,6,sunday,2012,local,,"cart.do","ahost","-",main,"EST-11",,,,1,GET,"668 2409","K9-BD-01","..._-_-_[//:::]_""_//.?=&=-_/.""___""://..//.?=--&=""_","http://mystore.com/flower_store/product.screen?product_id=K9-BD-01&JSESSIONID=SD3SL7FF8ADFF10","http://mystore.com","09/Sep/2012:21:32:06","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/cart.do?action=purchase&itemId=EST-11",,"/flower_store/cart.do","action=purchase&itemId=EST-11","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD3SL7FF8ADFF10,"13:754913",1347372455,1,"10.2.91.29 - - [09/Sep/2012:21:32:06] ""GET /flower_store/cart.do?action=purchase&itemId=EST-11 HTTP/1.1"" 200 14910 ""http://mystore.com/flower_store/product.screen?product_id=K9-BD-01&JSESSIONID=SD3SL7FF8ADFF10"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 668 2409",10390,"ahost
main","access_combined",1347222773,purchase,10567,BALLOONS,"192.168.11.44",,21,9,32,september,53,sunday,2012,local,,"category.screen","ahost","-",main,"EST-16",,,,1,GET,"4172 2466",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-16&JSESSIONID=SD3SL7FF8ADFF10","http://mystore.com","09/Sep/2012:21:32:53","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,39,19,"/flower_store/category.screen?category_id=BALLOONS",,"/flower_store/category.screen","category_id=BALLOONS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD3SL7FF8ADFF10,"13:754963",1347372455,1,"192.168.11.44 - - [09/Sep/2012:21:32:53] ""GET /flower_store/category.screen?category_id=BALLOONS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-16&JSESSIONID=SD3SL7FF8ADFF10"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 4172 2466",10384,"ahost
main","access_combined",1347222839,purchase,10567,FLOWERS,"233.77.49.35",,21,9,33,september,59,sunday,2012,local,,"category.screen","ahost","-",main,"EST-11",,,,1,GET,"735 1097",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD3SL7FF8ADFF10","http://mystore.com","09/Sep/2012:21:33:59","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,38,18,"/flower_store/category.screen?category_id=FLOWERS",,"/flower_store/category.screen","category_id=FLOWERS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD3SL7FF8ADFF10,"13:755053",1347372455,1,"233.77.49.35 - - [09/Sep/2012:21:33:59] ""GET /flower_store/category.screen?category_id=FLOWERS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD3SL7FF8ADFF10"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 735 1097",10372,"ahost
main","access_combined",1347222914,purchase,10567,FLOWERS,"233.77.49.55",,21,9,35,september,14,sunday,2012,local,,"category.screen","ahost","-",main,"EST-17",,,,1,GET,"3285 2330",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-17&JSESSIONID=SD3SL7FF8ADFF10","http://mystore.com","09/Sep/2012:21:35:14","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,38,18,"/flower_store/category.screen?category_id=FLOWERS",,"/flower_store/category.screen","category_id=FLOWERS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD3SL7FF8ADFF10,"13:755113",1347372455,1,"233.77.49.55 - - [09/Sep/2012:21:35:14] ""GET /flower_store/category.screen?category_id=FLOWERS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-17&JSESSIONID=SD3SL7FF8ADFF10"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 3285 2330",10361,"ahost
main","access_combined",1347222950,purchase,10567,BALLOONS,"192.0.1.55",,21,9,35,september,50,sunday,2012,local,,"category.screen","ahost","-",main,"EST-26",,,,1,GET,"507 4913",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-26&JSESSIONID=SD3SL7FF8ADFF10","http://mystore.com","09/Sep/2012:21:35:50","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/category.screen?category_id=BALLOONS",,"/flower_store/category.screen","category_id=BALLOONS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD3SL7FF8ADFF10,"13:755163",1347372455,1,"192.0.1.55 - - [09/Sep/2012:21:35:50] ""GET /flower_store/category.screen?category_id=BALLOONS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-26&JSESSIONID=SD3SL7FF8ADFF10"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 507 4913",10356,"ahost
main","access_combined",1347222960,purchase,10567,GIFTS,"10.2.91.30",,21,9,36,september,0,sunday,2012,local,,"category.screen","ahost","-",main,"EST-18",,,,1,GET,"2295 3366",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-18&JSESSIONID=SD3SL7FF8ADFF10","http://mystore.com","09/Sep/2012:21:36:00","flower_store","log/apache2/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/category.screen?category_id=GIFTS",,"/flower_store/category.screen","category_id=GIFTS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD3SL7FF8ADFF10,"13:405773",1347372404,1,"10.2.91.30 - - [09/Sep/2012:21:36:00] ""GET /flower_store/category.screen?category_id=GIFTS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-18&JSESSIONID=SD3SL7FF8ADFF10"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 2295 3366",10354,"ahost
main","access_combined",1347223005,,10903,FLOWERS,"192.168.11.38",,21,9,36,september,45,sunday,2012,local,,"product.screen","ahost","-",main,,,,,1,GET,"1781 2813","FI-SW-01","..._-_-_[//:::]_""_//.?=--_/.""___""://..//.?=&=""_""/.","http://mystore.com/flower_store/category.screen?category_id=FLOWERS&JSESSIONID=SD3SL7FF8ADFF10","http://mystore.com","09/Sep/2012:21:36:45","flower_store","log/apache1/access_combined.log","access_combined","ahost",200,39,19,"/flower_store/product.screen?product_id=FI-SW-01",,"/flower_store/product.screen","product_id=FI-SW-01","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD3SL7FF8ADFF10,"13:94933",1347372345,1,"192.168.11.38 - - [09/Sep/2012:21:36:45] ""GET /flower_store/product.screen?product_id=FI-SW-01 HTTP/1.1"" 200 10903 ""http://mystore.com/flower_store/category.screen?category_id=FLOWERS&JSESSIONID=SD3SL7FF8ADFF10"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 1781 2813",10351,"ahost
main","access_combined",1347223025,purchase,10567,PLANTS,"177.23.21.45",,21,9,37,september,5,sunday,2012,local,,"category.screen","ahost","-",main,"EST-17",,,,1,GET,"3662 225",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-17&JSESSIONID=SD3SL7FF8ADFF10","http://mystore.com","09/Sep/2012:21:37:05","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,38,18,"/flower_store/category.screen?category_id=PLANTS",,"/flower_store/category.screen","category_id=PLANTS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD3SL7FF8ADFF10,"13:755213",1347372455,1,"177.23.21.45 - - [09/Sep/2012:21:37:05] ""GET /flower_store/category.screen?category_id=PLANTS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-17&JSESSIONID=SD3SL7FF8ADFF10"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 3662 225",10344,"ahost
main","access_combined",1347223102,purchase,13025,,"192.168.11.52",,21,9,38,september,22,sunday,2012,local,,"cart.do","ahost","-",main,"EST-7",,,,1,GET,"100 2622","RP-LI-02","..._-_-_[//:::]_""_//.?=&=-_/.""___""://..//.?=--&=""_","http://mystore.com/flower_store/product.screen?product_id=RP-LI-02&JSESSIONID=SD3SL7FF8ADFF10","http://mystore.com","09/Sep/2012:21:38:22","flower_store","log/apache1/access_combined.log","access_combined","ahost",200,39,19,"/flower_store/cart.do?action=purchase&itemId=EST-7",,"/flower_store/cart.do","action=purchase&itemId=EST-7","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
